album_id,name,lastfm_playcount,lastfm_listeners,lastfm,artist_id
1786,Syro,2674432,120770,753bc884-a8e2-4d28-8689-314d727374d7,2492
1787,Bleep: The Top 100 Tracks of 2014,6658,227,3e2c5086-22ec-41da-b0fe-741358867814,2492
1788,Too Bright,1269933,69058,b152df81-9311-4f9e-9eb6-659ade6a8c06,2493
1789,Tomorrow’s Modern Boxes,10736,726,0b815600-2df8-43e4-b015-f19464708495,2494
1790,You're Dead!,3241933,90037,e04e7abf-d541-4180-86d1-17aa2926ed31,2370
1791,Sukierae,1193,36,6e958350-461d-4614-bfb4-fe01b82b6a0f,2495
1792,Queen of the Clouds,2193187,138029,7ddd2b42-af35-4502-9ab7-0b579aaf4c28,21
1793,Art Official Age,407979,31528,2e93eb1f-eb53-4547-8504-7e214047562d,1866
1794,Kauai,671712,56107,90871b67-e396-4ca4-aef0-46d07b818dd6,160
1795,STN MTN / KAUAI,55217,1150,ed46d108-080a-47e3-99fc-dff0dec9f698,160
1796,Wonder Where We Land,1380096,72852,cc52f61f-de45-482a-8922-e664d54f7363,2496
1797,... and Star Power,10598,482,1f52e04d-1a4b-4109-af46-91d84fe8881d,2380
1798,Oh My Darling Don't Cry,0,1,720e5ebe-5d58-400c-8f3e-88ea3459ed59,2412
1799,Run The Jewels 2,3346269,99553,063f311e-9c81-4616-a007-b76e3df910c9,2412
1800,Panda Bear Meets the Grim Reaper,1121161,53387,486252bb-3639-4ee2-a53e-149a1550b2c4,2222
1801,I Forget Where We Were,1761749,120267,56093d48-8af0-4b4a-8ebe-1d907b1e5c6c,2498
1802,Mr Noah,217083,33895,23b8e385-f058-48e5-a2df-05480a6264d7,2222
1803,.5: The Gray Chapter,0,0,1b6eed4e-06d6-4f66-9201-c1ef00af5b2f,2499
1804,Ruins,694543,40844,aaed190c-fc3a-43c2-acdd-aa06b390b9cf,2500
1805,"What A Terrible World, What A Beautiful World",0,1,be1ab790-ae22-4700-b722-22be7c9bbe70,2197
1806,Broke with Expensive Taste,2669397,59143,a5e2eeb9-2637-4a90-9e89-31c3a5729bfd,2348
1807,Heavy Metal and Reflective,61651,8963,121f3e88-3c2b-4feb-84bf-69fd396bd7ad,2348
1808,Before the Expensive Taste,92248,1823,478d3634-80fb-4fac-9248-992eb8e63255,2348
1809,Xen,732925,33221,505206d9-61ed-4ecb-8234-d4dc3b89dd68,2502
1810,Motion,0,1,5079e05d-49ab-4d3e-92ae-781fcf5d3844,187
1811,The Endless River,0,0,2a7560b9-175a-42a1-821d-7e76bb5bf26c,2248
1812,Forever and Ever,1179,106,e1799def-03a3-42fc-b74f-45dd2d46e5a5,2248
1813,Sonic Highways,1779692,100819,ee947c39-0137-41f6-ab49-1b83806e5b4f,818
1814,My Favourite Faded Fantasy,0,1,a5bb7a1b-f162-44a0-b833-69fb8bf13125,2199
1815,Clark,832818,37600,3bb4300d-089e-4802-af78-097d55ea71e3,2503
1816,pom pom,1298871,52132,08b57c0b-8558-4253-98e4-8728adc26e1d,2504
1817,Push Pull,127310,38353,fec8cecb-9627-4b42-a729-d9d0ea1195e2,2360
1818,Prisoners Of Love,190614,15209,b990c645-61cd-409d-b193-8ee5ae6174b8,2378
1819,Monuments To An Elegy,364945,31875,837e32e7-8852-460e-ab8e-fa754625bf29,1634
1820,200 Press,21921,2338,7f970a4a-8e00-4d4c-8ff1-2205a69eb7d3,2298
1821,Lampshades On Fire,167300,51878,1897d2af-a80a-40c8-9959-23f940c36872,1674
1822,Living For Love,147297,26093,458a4e7a-cd3a-4cf8-8898-cd8eadce11e7,1258
1823,Firestone,1017,454,5cd08d5c-222f-48c8-a9f8-7bbbe042fee3,2516
1824,Hot N*gga,171905,40353,db13b844-254b-492a-81bf-8fbacdf9bb65,25
1825,"The Hunger Games: Mockingjay, Part 1",2766,202,6b7f3584-226f-4862-8199-60ad9715a4ac,2520
1826,The Eminem Show,0,0,5c3da192-e366-4b55-8174-85e20f900dbb,315
1827,Hozier,3420723,242095,9049c30e-e736-4371-abb5-3cf9dae7f5e0,3
1828,Did You Hear the Rain?,0,1,c0415855-17f9-4f82-a161-a1aa49483045,2530
1829,Christmas Portrait,408739,99957,a0515aa1-3aef-4da3-9178-2356a8bafe19,2541
1830,That's Christmas to Me,320134,31257,c16ccfab-3851-4485-9777-adb7c751e921,101
1831,I Can't Stop Drinking About You,71587,19394,60a52389-f6e1-4a75-bb17-71a925478ee1,2517
1832,G.R.L.,247779,52236,5a3b9801-7ab7-4e2b-89ab-26a2c86bdcd3,2546
1833,Warriors,480652,85734,d023a39e-5c65-44b4-9793-c58af425f009,59
1834,X2C,66153,16976,a575fdbb-fd2d-4b1d-820e-f5720f398530,68
1835,Montevallo,190252,20554,2d1924b9-6479-4e3d-adb1-10a923bd0db0,68
1836,Undressed,416329,67888,ad9e3e14-153b-4645-bfa3-4663e8b104a9,2548
1837,Hitbreaker 2/2014 disc 1,26,6,387e6396-5ab4-4c6d-b3fd-5acf362313cc,2526
1838,All About You,141544,24901,6ca612bc-ed25-42e2-819c-341bb37ec1f1,216
1839,The Fox (What Does The Fox Say?),69902,15476,914409b0-8281-496f-9fe2-f874020e6fbc,348
1840,Hall Of Fame,811760,48777,320b95fb-0e5f-40b3-9df8-74832b792268,553
1841,100X Zomer 2014,70,13,9d0c7872-dab7-4693-a826-83065e324d19,400
1842,BBC Radio 1's Live Lounge 2013 (Deluxe Version),95090,1993,edc62572-6128-41da-9b59-ac5c49ae0145,577
1843,"The Dome, Volume 65",139,42,9f560d7c-b432-43d5-afe0-0d8103d1ea79,2521
1844,,0,0,,8
